Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,108.44999694824219,111.5,108.02999877929688,111.4800033569336,104.50960540771484,391700
2013-01-02,113.36000061035156,114.66999816894531,113.19000244140625,114.4800033569336,107.32205200195312,494500
2013-01-03,114.25,115.7300033569336,114.0,114.61000061035156,107.44390106201172,428300
2013-01-04,114.95999908447266,115.87999725341797,114.43000030517578,115.5199966430664,108.29701232910156,280200
2013-01-07,115.02999877929688,115.69999694824219,114.79000091552734,115.04000091552734,107.84700775146484,350300
2013-01-08,114.62000274658203,115.87999725341797,114.44999694824219,114.79000091552734,107.6126708984375,641100
2013-01-09,115.08000183105469,115.44000244140625,114.94000244140625,115.19999694824219,107.99700927734375,793500
2013-01-10,115.69999694824219,115.69999694824219,113.81999969482422,114.47000122070312,107.3126449584961,709200
2013-01-11,114.7300033569336,115.11000061035156,114.18000030517578,114.37999725341797,107.22827911376953,463000
2013-01-14,114.41999816894531,114.79000091552734,113.43000030517578,114.27999877929688,107.13452911376953,320600
2013-01-15,113.83000183105469,114.37999725341797,113.30999755859375,114.31999969482422,107.17202758789062,205200
2013-01-16,113.80000305175781,114.44999694824219,113.26000213623047,114.13999938964844,107.00331115722656,347800
2013-01-17,114.2699966430664,115.5,114.2699966430664,115.22000122070312,108.01575469970703,306900
2013-01-18,115.56999969482422,116.66999816894531,115.56999969482422,116.36000061035156,109.08448028564453,1075800
2013-01-22,116.37999725341797,118.12000274658203,116.22000122070312,118.06999969482422,110.68757629394531,435000
2013-01-23,117.72000122070312,118.12999725341797,117.12999725341797,117.69999694824219,110.3406982421875,239900
2013-01-24,117.80000305175781,119.0,117.66999816894531,118.5999984741211,111.18440246582031,409900
2013-01-25,119.08999633789062,119.18000030517578,117.8499984741211,118.83000183105469,111.40003204345703,291600
2013-01-28,117.26000213623047,120.66999816894531,117.26000213623047,118.5,111.09066772460938,419200
2013-01-29,118.58000183105469,119.94000244140625,118.29000091552734,119.19999694824219,111.74689483642578,349700
2013-01-30,118.56999969482422,118.87999725341797,117.4800033569336,117.70999908447266,110.35006713867188,432900
2013-01-31,117.51000213623047,118.05999755859375,116.44999694824219,117.44999694824219,110.10633087158203,620500
2013-02-01,118.58000183105469,119.87000274658203,117.94999694824219,119.29000091552734,111.83126068115234,418600
2013-02-04,118.48999786376953,118.5,117.27999877929688,117.4800033569336,110.13446044921875,343100
2013-02-05,118.1500015258789,119.12000274658203,117.95999908447266,118.70999908447266,111.28754425048828,335000
2013-02-06,118.37999725341797,119.52999877929688,118.29000091552734,119.33999633789062,111.8781509399414,277200
2013-02-07,119.3499984741211,119.5,117.81999969482422,118.41999816894531,111.01566314697266,365800
2013-02-08,118.63999938964844,119.69999694824219,118.4800033569336,119.33999633789062,111.8781509399414,215800
