Date,Open,High,Low,Close,Adj Close,Volume,Relative Share Price Momentum,Beta,RSI_14D,avg bid ask,sales growth,short selling ratio_quarterly,Net debt-cashflow,Institution holdings_quarterly,MA10D,ROE,Institution holdings_weekly,MA50D,MA200D,px_last,BV-Market,EPS,short selling ratio_biweekly,RSI_9D,volume
2013-02-28,81.54486846923828,82.45143127441406,77.84458923339844,79.87049102783203,61.12826919555664,1056819.894736842,-2.4854,1.0134,47.0963,0.0376,10.3769,4.105,3.3241,90.771,80.0121,19.6178,90.482,80.3279,76.4454,86.34,2.7693,1.33,3.285,46.8157,363060.0
2013-03-31,79.41720581054688,83.57077026367188,78.92691802978516,80.592041015625,62.18264389038086,1012621.5,-2.2631,1.011,46.9138,0.0354,5.9677,4.121,3.3703,92.228,81.3147,18.8768,92.228,81.1461,77.2023,87.12,2.8416,1.39,4.121,44.8328,430305.0
2013-04-30,80.19426727294922,80.77706146240234,77.74282836914062,80.44403076171875,62.068458557128906,1176717.7727272727,-3.3788,1.011,53.6182,0.0354,5.9677,4.121,3.3703,92.228,79.3881,18.8768,94.537,80.1637,77.8919,86.96,2.8416,1.39,3.793,57.313,217597.0
2013-05-31,80.19426727294922,88.94541931152344,79.21369171142578,87.33580017089844,67.38592529296875,1374299.9090909092,-3.0948,1.011,65.9885,0.0354,5.9677,4.121,3.3703,92.228,87.4451,18.8768,91.074,82.1272,79.0391,94.41,2.8416,1.39,5.348,65.0875,454662.0
2013-06-30,87.31729888916016,89.84273529052734,84.46808624267578,84.70860290527344,65.84519958496094,1970955.1,-0.2478,1.0235,39.6765,0.0336,8.8543,3.441,3.6001,91.152,87.5339,15.2562,91.152,85.3487,80.1084,91.57,2.9067,1.38,3.441,33.7307,751902.0
2013-07-31,84.6530990600586,101.73912811279295,83.36725616455078,100.4995346069336,78.11971282958984,3145036.909090909,-0.8039,1.0235,74.8441,0.0336,8.8543,3.441,3.6001,91.152,94.5842,15.2562,90.607,88.9632,81.562,108.64,2.9067,1.38,1.44,78.4989,1231885.0
2013-08-31,101.2858428955078,102.68270111083984,92.28491973876952,94.48658752441406,73.44573974609375,1548424.4090909092,8.037,1.0235,49.2773,0.0336,8.8543,3.441,3.6001,91.152,94.6378,15.2562,99.703,92.5562,83.9821,102.14,2.9067,1.38,2.822,46.2382,273747.0
2013-09-30,95.5596694946289,106.1517105102539,94.38482666015624,98.58464050292967,77.13006591796875,1178717.0,12.0156,1.0432,51.8406,0.0456,-0.7407,2.234,2.2125,99.24,99.8279,14.7079,99.24,96.9917,86.2501,106.57,3.1726,0.65,2.234,48.3825,316685.0
2013-10-31,97.79833221435548,103.56151580810548,94.56983947753906,100.84181213378906,78.89601135253906,1340731.5217391304,14.9132,1.0432,52.2455,0.0456,-0.7407,2.234,2.2125,99.24,101.6548,14.7079,98.708,98.7226,88.6609,109.01,3.1726,0.65,1.911,50.5387,425493.0
2013-11-30,100.78630828857422,103.24699401855467,99.38020324707033,100.67530059814452,78.76573944091797,991531.05,8.4393,1.0432,48.6606,0.0456,-0.7407,2.234,2.2125,99.24,101.4763,14.7079,92.987,100.3697,90.6013,108.83,3.1726,0.65,2.85,45.8139,151825.0
2013-12-31,100.78630828857422,105.44866180419922,97.81683349609376,103.40425872802734,81.410400390625,991910.1904761905,3.891,1.0293,57.6051,0.0563,-0.6595,2.355,1.9966,92.841,102.9592,14.8356,92.841,101.2127,92.7455,111.78,3.2512,1.37,2.355,57.9841,217710.0
2014-01-31,103.20073699951172,104.73635864257812,96.0314483642578,97.26179504394533,76.57440948486328,1236535.238095238,0.6516,1.0293,33.7358,0.0563,-0.6595,2.355,1.9966,92.841,100.3244,14.8356,92.632,101.2739,94.9895,105.14,3.2512,1.37,1.684,28.3847,273604.0
2014-02-28,97.56707000732422,113.08048248291016,95.03237915039062,112.22941589355467,88.3584213256836,1772885.5263157894,0.2182,1.0293,71.677,0.0563,-0.6595,2.355,1.9966,92.841,109.5546,14.8356,91.782,103.1412,97.2608,121.32,3.2512,1.37,2.195,74.9593,513453.0
2014-03-31,111.55411529541016,115.07862854003906,108.49213409423828,110.1202621459961,87.26524353027344,1297282.4285714286,2.448,1.0733,50.2527,0.0557,3.9329,2.48,1.9054,90.659,111.1781,14.5482,90.659,106.9061,99.7925,119.04,3.4185,1.33,2.48,46.4203,452633.0
2014-04-30,110.01850128173828,113.70952606201172,105.71692657470705,108.7141571044922,86.1509780883789,1246068.6666666667,0.6516,1.0733,48.1403,0.0557,3.9329,2.48,1.9054,90.659,109.0036,14.5482,89.673,110.1659,102.0579,117.52,3.4185,1.33,2.527,47.8367,207186.0
2014-05-31,108.76040649414062,111.7946319580078,107.5763168334961,110.98057556152344,87.94700622558594,737746.4285714285,2.7048,1.0733,55.9073,0.0557,3.9329,2.48,1.9054,90.659,109.6656,14.5482,91.486,109.6301,103.5485,119.97,3.4185,1.33,3.877,58.874,201465.0
2014-06-30,111.0083236694336,121.62812042236328,110.37928009033205,118.982421875,94.8550262451172,1567661.0952380951,5.9083,1.111,62.6897,0.0813,3.4272,1.475,1.8395,89.001,119.0502,14.3958,89.001,112.112,105.6798,128.62,3.5473,1.47,1.475,62.4191,313073.0
2014-07-31,118.6864013671875,126.65125274658205,117.72432708740234,122.06290435791016,97.31084442138672,1290330.8181818181,10.8981,1.111,53.8669,0.0813,3.4272,1.475,1.8395,89.001,123.6025,14.3958,92.455,117.3571,108.13,131.95,3.5473,1.47,2.358,47.7517,466511.0
2014-08-31,121.609619140625,125.3746566772461,120.88806915283205,123.2284927368164,98.24008178710938,1192291.5714285714,8.081,1.111,53.3454,0.0813,3.4272,1.475,1.8395,89.001,123.3603,14.3958,89.458,121.7753,110.4236,133.21,3.5473,1.47,2.919,51.5031,281773.0
2014-09-30,123.19149017333984,127.15078735351562,117.31729888916016,120.42552947998048,96.55718231201172,2387306.1428571427,2.6295,1.0906,43.7614,0.0676,3.4989,0.865,2.6428,89.483,123.2225,13.7661,89.483,122.8496,112.6819,130.18,3.7647,0.49,0.865,40.5432,354021.0
2014-10-31,119.74098205566406,125.88343811035156,109.34320068359376,124.56983947753906,99.8800811767578,2490445.434782609,4.7582,1.0906,61.0034,0.0676,3.4989,0.865,2.6428,89.483,120.8049,13.7661,89.712,120.4137,114.5108,134.66,3.7647,0.49,1.641,66.4071,588530.0
2014-11-30,124.52359008789062,135.48565673828125,123.09898376464844,133.052734375,106.68167114257812,1325858.0526315789,7.5789,1.0906,69.6447,0.0676,3.4989,0.865,2.6428,89.483,131.1437,13.7661,89.942,122.7782,117.134,143.83,3.7647,0.49,2.847,71.5134,172139.0
2014-12-31,132.8677215576172,138.39962768554688,125.26364135742188,133.42276000976562,107.53655242919922,1195114.2727272727,8.6749,1.1771,51.5755,0.0693,0.6011,3.341,2.7498,89.332,135.4925,14.0413,89.332,129.2013,119.6409,144.23,4.1989,1.52,3.341,46.5945,286081.0
2015-01-31,132.64569091796875,137.83534240722656,126.79926300048828,134.69935607910156,108.56548309326172,1361730.3,4.9165,1.1771,55.4889,0.0693,0.6011,3.341,2.7498,89.332,132.0497,14.0413,89.929,132.7039,121.8237,145.61,4.1989,1.52,2.33,57.5407,619111.0
2015-02-28,133.55226135253906,145.91119384765625,131.24884033203125,144.44033813476562,116.4165496826172,962016.1052631579,8.4182,1.1771,65.5557,0.0693,0.6011,3.341,2.7498,89.332,143.9249,14.0413,92.752,136.0428,124.8548,156.14,4.1989,1.52,4.685,66.2501,188528.0
2015-03-31,144.44033813476562,146.34597778320312,137.7520751953125,139.94448852539062,113.39430236816406,1019161.9545454546,11.1994,1.0985,46.6358,0.0773,-6.4836,3.312,2.6928,91.368,140.8343,14.0457,91.368,139.8153,128.2087,151.28,4.4208,1.35,3.312,43.8552,366644.0
2015-04-30,139.58372497558594,142.39593505859375,131.609619140625,132.6826934814453,107.51020050048828,1217906.1904761905,8.9676,1.0985,31.4949,0.0773,-6.4836,3.312,2.6928,91.368,139.1009,14.0457,91.825,141.1633,130.3843,143.43,4.4208,1.35,1.781,25.8313,755560.0
2015-05-31,132.97872924804688,138.1776123046875,132.7567138671875,135.76318359375,110.00623321533205,982580.45,2.4117,1.0985,46.3715,0.0773,-6.4836,3.312,2.6928,91.368,136.3033,14.0457,92.053,138.2257,131.6783,146.76,4.4208,1.35,3.966,46.4955,404969.0
2015-06-30,136.58648681640625,137.91859436035156,126.4477310180664,126.57723999023438,103.15111541748048,1061935.1363636365,-2.1267,1.1293,25.8314,0.0739,-6.24,2.739,2.498,91.573,132.3511,13.5761,91.573,135.4032,132.9279,136.83,3.8737,1.48,2.739,18.4893,349957.0
2015-07-31,126.7715072631836,133.31175231933594,118.76966094970705,131.83163452148438,107.43305206298828,1589807.0909090908,-8.2415,1.1293,61.3864,0.0739,-6.24,2.739,2.498,91.573,124.3347,13.5761,91.52,130.2754,133.5574,142.51,3.8737,1.48,1.802,69.4274,622567.0
2015-08-31,131.5263671875,137.42831420898438,115.63367462158205,129.07493591308594,105.18653106689452,1506208.857142857,-4.5586,1.1293,47.5259,0.0739,-6.24,2.739,2.498,91.573,128.9054,13.5761,92.43,129.0493,134.6638,139.53,3.8737,1.48,3.114,46.8171,199278.0
